x,y,z
373387.12,4142491.8,1348.08
373384.44,4142485.0,1348.01
373380.56,4142485.2,1348.19
373374.12,4142505.5,1349.14
373367.84,4142524.8,1350.42
373361.5,4142517.8,1350.53
373358.47,4142511.8,1350.64
373355.8,4142502.8,1350.52
373354.03,4142486.0,1349.94
373347.44,4142506.0,1351.39
373337.88,4142521.5,1352.4
373336.3,4142501.8,1351.92
373333.12,4142493.8,1352.01
373322.47,4142517.8,1353.38
373320.28,4142501.2,1353.58
373312.44,4142502.8,1354.15
373309.6,4142492.2,1354.29
373302.0,4142523.8,1355.39
373297.0,4142502.0,1355.38
373294.75,4142486.8,1355.46
373283.12,4142526.2,1357.02
373280.3,4142517.8,1357.18
373279.88,4142487.5,1356.59
373275.88,4142488.8,1356.86
373270.9,4142500.2,1357.49
373265.5,4142516.8,1358.15
373259.06,4142514.0,1358.56
373258.53,4142485.5,1358.01
373256.44,4142472.8,1358.18
373252.62,4142476.0,1358.3
373249.38,4142475.0,1358.41
373246.06,4142474.2,1358.61
373240.03,4142498.0,1359.51
373234.6,4142517.8,1360.04
373231.06,4142492.5,1359.93
373229.97,4142471.8,1359.63
373225.06,4142487.2,1360.21
373216.28,4142511.2,1361.1
373214.25,4142501.2,1361.01
373213.8,4142477.0,1360.51
373209.47,4142487.2,1360.89
373206.88,4142482.8,1360.93
373203.34,4142486.8,1361.26
373192.84,4142525.8,1362.29
373192.7,4142500.0,1361.94
373191.2,4142485.2,1361.9
373183.22,4142501.2,1362.56
373175.38,4142514.2,1363.15
373161.06,4142523.8,1359.95
373144.9,4142514.8,1349.8
373136.53,4142149.8,1280.45
373141.25,4142168.2,1280.77
373145.2,4142175.2,1280.02
373147.7,4142163.5,1280.36
373149.6,4142144.0,1280.3
373153.62,4142148.8,1280.14
373156.06,4142134.0,1280.25
373156.22,4142129.2,1280.17
373164.62,4142182.8,1280.53
373173.0,4142238.0,1284.15
373172.84,4142191.2,1280.64
373175.44,4142178.2,1280.07
373177.8,4142163.2,1280.4
373181.53,4142162.5,1280.33
373183.8,4142148.5,1280.03
373183.25,4142137.0,1280.07
373197.5,4142254.2,1300.54
373195.5,4142191.8,1280.48
373195.1,4142156.8,1280.15
373195.03,4142151.8,1280.28
373206.7,4142241.2,1298.99
373202.4,4142167.5,1279.96
373211.47,4142258.8,1309.26
373209.78,4142209.2,1285.85
373206.12,4142149.8,1280.11
373216.84,4142252.5,1308.01
373215.88,4142213.2,1288.87
373209.1,4142146.5,1280.01
373220.56,4142233.8,1299.9
373212.1,4142149.0,1279.94
373222.66,4142228.2,1297.35
373212.78,4142132.0,1279.9
373228.12,4142259.5,1315.27
373218.88,4142146.0,1279.83
373232.2,4142279.0,1327.21
373223.75,4142169.0,1279.83
373234.4,4142279.5,1328.35
373226.56,4142174.2,1279.59
373237.6,4142291.8,1334.88
373228.5,4142174.8,1279.91
373239.16,4142290.0,1334.92
373231.47,4142185.5,1282.11
373240.84,4142289.2,1335.11
373233.28,4142185.5,1282.11
373236.3,4142215.2,1292.25
373236.44,4142201.0,1286.49
373231.06,4142143.0,1279.67
373241.84,4142244.2,1307.25
373233.44,4142133.8,1279.86
373244.88,4142263.0,1317.86
373238.06,4142162.0,1279.82
373247.75,4142279.2,1328.26
373242.38,4142188.0,1282.66
373244.16,4142206.8,1288.44
373245.22,4142201.2,1286.34
373243.56,4142176.8,1281.16
373248.7,4142218.5,1293.03
373245.97,4142178.5,1280.89
373250.8,4142219.5,1293.2
373245.84,4142129.0,1279.62
373256.12,4142268.2,1319.04
373252.62,4142186.5,1281.99
373254.34,4142205.5,1287.0
373256.1,4142208.0,1287.71
373252.7,4142133.8,1279.61
373260.94,4142248.0,1305.67
373259.84,4142200.0,1284.89
373257.2,4142131.0,1279.52
373266.75,4142275.5,1321.35
373263.06,4142175.5,1279.63
373265.03,4142197.8,1283.38
373268.78,4142223.2,1291.53
373266.88,4142155.5,1279.66
373276.72,4142316.0,1344.33
373273.94,4142217.8,1288.18
373268.88,4142135.2,1279.67
373279.47,4142262.0,1309.06
373277.44,4142184.0,1280.34
373276.06,4142156.0,1279.62
373284.38,4142245.2,1297.6
373281.66,4142161.0,1279.55
373285.34,4142205.0,1282.3
373288.03,4142208.2,1282.77
373283.7,4142138.0,1279.69
373293.47,4142243.8,1294.72
373291.4,4142169.2,1279.5
373292.12,4142170.2,1279.38
373298.2,4142219.0,1284.37
373295.8,4142143.0,1279.37
373308.06,4142322.0,1334.48
373301.75,4142179.5,1279.19
373304.72,4142212.0,1281.74
373306.5,4142200.2,1280.02
373302.9,4142144.5,1279.35
373313.4,4142252.2,1293.91
373308.3,4142142.8,1279.29
373319.03,4142286.5,1308.2
373312.28,4142153.2,1279.25
373325.38,4142329.5,1326.16
373317.12,4142174.8,1279.54
373315.84,4142150.0,1279.25
373325.78,4142244.0,1288.2
373319.75,4142130.0,1279.29
373331.28,4142273.8,1297.84
373325.25,4142156.8,1279.27
373338.75,4142326.2,1316.98
373330.66,4142181.8,1279.42
373334.66,4142223.5,1282.53
373339.03,4142241.5,1285.87
373330.16,4142129.0,1279.19
373347.2,4142298.8,1301.92
373341.62,4142191.5,1279.32
373339.62,4142130.8,1279.15
373355.38,4142306.5,1298.95
373349.94,4142203.8,1280.56
373349.12,4142155.8,1279.14
373351.75,4142176.2,1279.88
373364.88,4142279.8,1287.06
373361.8,4142208.0,1281.1
373363.38,4142186.0,1280.19
373364.94,4142162.8,1279.48
373368.66,4142160.5,1279.29
373371.66,4142153.2,1279.2
373373.28,4142131.2,1278.68
373373.9,4142129.8,1278.45
373384.06,4142185.5,1279.91
373396.56,4142263.8,1283.23
373399.75,4142254.0,1281.76
373395.12,4142182.0,1279.73
373396.16,4142158.8,1278.98
373393.62,4142132.2,1278.62
373413.28,4142263.8,1285.09
373416.6,4142260.2,1284.38
373414.53,4142212.5,1279.68
373411.0,4142154.5,1279.03
373411.7,4142155.5,1279.07
373428.94,4142267.8,1288.68
373427.53,4142228.2,1280.99
373422.84,4142165.2,1279.24
373422.28,4142156.5,1279.04
373439.94,4142271.5,1292.87
373436.75,4142221.5,1280.43
373428.03,4142131.0,1278.58
373446.25,4142271.5,1294.74
373439.7,4142197.2,1279.32
373434.8,4142137.8,1278.63
373447.62,4142234.5,1283.89
373448.53,4142221.2,1280.39
373439.53,4142148.5,1278.71
373456.3,4142261.2,1294.25
373446.94,4142166.8,1279.13
373454.1,4142220.2,1280.35
373459.12,4142241.2,1287.56
373447.88,4142131.0,1278.23
373465.3,4142270.0,1299.89
373455.12,4142166.0,1278.76
373463.03,4142227.0,1283.15
373464.25,4142216.8,1280.34
373454.56,4142134.5,1278.22
373472.12,4142259.2,1297.65
373464.34,4142171.5,1278.98
373462.38,4142151.5,1278.43
373478.2,4142264.5,1301.66
373475.78,4142219.0,1281.24
373471.7,4142159.8,1278.34
373470.97,4142149.5,1278.52
373486.44,4142261.2,1303.05
373487.5,4142245.8,1294.99
373487.78,4142222.0,1283.14
373488.12,4142199.2,1278.78
373486.3,4142156.8,1278.27
373491.44,4142199.8,1278.93
373499.22,4142246.8,1297.62
373501.1,4142235.0,1292.06
373505.38,4142246.5,1298.35
373505.22,4142211.2,1283.57
373511.0,4142205.5,1279.53
373511.03,4142202.0,1278.33
373515.25,4142210.8,1282.41
373518.8,4142179.8,1277.85
373522.94,4142183.0,1277.76
373531.25,4142228.5,1287.66
373533.4,4142174.0,1277.85
373139.88,4142513.0,1347.57
373144.0,4142518.8,1348.47
373142.72,4142494.5,1350.35
373137.66,4142456.0,1351.43
373153.1,4142525.8,1352.97
373138.03,4142433.2,1352.47
373154.53,4142526.8,1356.94
373138.12,4142421.5,1351.3
373150.75,4142486.8,1355.24
373147.28,4142456.5,1356.04
373140.7,4142410.2,1350.26
373159.16,4142516.2,1357.92
373144.34,4142420.5,1354.69
373143.03,4142405.0,1350.57
373161.97,4142513.8,1357.92
373149.12,4142430.5,1358.78
373140.84,4142370.0,1338.27
373156.88,4142467.8,1360.06
373163.84,4142496.8,1361.95
373146.88,4142395.0,1349.78
373141.6,4142353.2,1332.66
373156.88,4142449.5,1361.18
373169.12,4142506.5,1358.99
373154.22,4142421.8,1360.59
373138.1,4142312.2,1314.82
373151.66,4142398.5,1353.5
373165.5,4142479.2,1362.57
373169.75,4142492.0,1362.44
373156.6,4142415.0,1358.39
373136.38,4142274.2,1290.97
373155.06,4142399.5,1355.63
373168.8,4142479.0,1362.45
373173.22,4142492.2,1362.66
373158.1,4142405.2,1361.0
373137.1,4142252.8,1283.96
373156.75,4142389.5,1354.88
373171.1,4142472.2,1362.29
373179.53,4142508.8,1362.63
373166.3,4142433.2,1362.46
373151.72,4142337.8,1330.83
373147.88,4142305.5,1314.03
373162.78,4142406.5,1361.43
373176.44,4142483.2,1362.57
373181.53,4142500.2,1362.62
373167.2,4142418.5,1361.93
373150.97,4142308.5,1316.37
373147.5,4142277.0,1295.03
373164.56,4142397.5,1361.61
373177.9,4142472.0,1362.39
373187.22,4142513.0,1362.5
373174.12,4142438.2,1361.76
373159.62,4142347.0,1338.32
373139.0,4142205.5,1281.23
373160.4,4142346.5,1338.38
373174.84,4142435.5,1361.74
373187.9,4142508.2,1362.37
373184.2,4142476.2,1362.37
373170.62,4142399.0,1361.53
373150.84,4142258.0,1286.59
373147.12,4142232.0,1281.19
373164.97,4142355.0,1343.22
373178.44,4142436.5,1361.62
373191.53,4142509.2,1362.36
373187.53,4142475.5,1362.06
373174.53,4142401.8,1361.5
373158.7,4142291.2,1306.87
373142.16,4142186.0,1280.62
373162.34,4142313.0,1321.12
373176.3,4142405.8,1361.46
373189.56,4142479.0,1361.93
373196.38,4142506.0,1362.09
373183.34,4142432.5,1361.31
373169.03,4142343.2,1339.49
373140.75,4142161.8,1280.55
373152.88,4142227.0,1280.96
373171.3,4142353.8,1346.06
373185.16,4142435.8,1361.43
373198.4,4142508.8,1361.99
373194.56,4142476.2,1361.5
373181.38,4142402.2,1361.17
373165.38,4142292.0,1308.54
373140.16,4142140.2,1280.25
373155.72,4142224.5,1280.77
373173.88,4142349.0,1344.91
373187.53,4142430.0,1361.11
373200.94,4142503.5,1361.8
373198.97,4142481.5,1361.33
373185.8,4142408.0,1361.09
373170.12,4142303.8,1317.76
373142.75,4142137.0,1280.25
373161.06,4142236.5,1281.78
373179.62,4142368.5,1360.66
373193.22,4142442.8,1360.94
373206.5,4142515.2,1361.72
373200.16,4142469.2,1361.0
373186.72,4142394.5,1360.67
373170.3,4142280.5,1302.2
373146.53,4142139.2,1280.23
373166.38,4142249.8,1286.47
373183.7,4142372.5,1360.45
373197.47,4142447.5,1360.73
373211.12,4142521.8,1361.62
373202.12,4142461.2,1360.74
373188.66,4142386.8,1360.44
373170.06,4142256.2,1288.72
373150.0,4142141.2,1280.51
373171.4,4142261.8,1291.92
373188.06,4142378.5,1360.25
373201.78,4142452.8,1360.58
373215.22,4142525.5,1361.52
373205.12,4142459.2,1360.56
373191.62,4142385.0,1360.18
373175.0,4142268.8,1296.99
373153.06,4142141.2,1280.3
373173.12,4142252.0,1287.92
373188.53,4142363.0,1359.46
373202.38,4142437.8,1360.19
373215.88,4142510.5,1361.1
373211.2,4142474.0,1360.57
373197.75,4142400.2,1360.01
373180.9,4142290.8,1315.07
373155.22,4142137.0,1280.32
373172.7,4142230.2,1281.84
373191.16,4142359.8,1359.15
373205.1,4142434.5,1359.98
373218.66,4142507.2,1361.04
373215.2,4142477.5,1360.51
373201.6,4142403.2,1359.66
373185.12,4142298.5,1320.43
373156.97,4142129.2,1280.33
373177.4,4142240.5,1286.3
373195.28,4142364.2,1359.23
373209.38,4142439.2,1359.87
373223.0,4142512.0,1360.79
373217.7,4142472.8,1360.26
373204.06,4142398.8,1359.4
373186.16,4142282.2,1309.05
373161.62,4142137.8,1280.25
373182.3,4142252.0,1291.84
373199.06,4142367.0,1359.16
373213.06,4142441.2,1359.78
373226.78,4142514.0,1360.63
373220.62,4142470.5,1360.09
373206.88,4142396.2,1359.0
373188.9,4142280.0,1309.15
373163.47,4142131.8,1280.16
373183.8,4142242.0,1288.54
373201.94,4142365.0,1358.83
373216.22,4142440.2,1359.62
373230.0,4142513.0,1360.41
373223.97,4142470.5,1359.9
373210.12,4142396.0,1358.52
373191.72,4142278.2,1309.08
373166.3,4142130.8,1280.08
373187.12,4142244.2,1291.06
373205.25,4142365.2,1358.59
373219.5,4142440.2,1359.39
373233.34,4142513.0,1361.11
373227.3,4142470.8,1359.69
373213.44,4142396.5,1358.29
373194.44,4142276.8,1309.01
373171.6,4142143.5,1280.43
373193.25,4142265.0,1302.83
373211.12,4142379.5,1358.36
373225.3,4142453.5,1359.6
373239.28,4142526.2,1360.03
373228.25,4142458.5,1359.59
373214.16,4142383.8,1358.11
373195.2,4142262.2,1302.46
373178.88,4142166.5,1280.44
373200.2,4142293.8,1324.45
373216.97,4142393.5,1357.99
373231.16,4142467.2,1359.46
373242.75,4142517.5,1359.69
373228.8,4142444.5,1359.06
373214.56,4142369.5,1357.88
373190.6,4142215.0,1283.07
373184.3,4142179.5,1280.14
373204.16,4142301.2,1330.46
373219.94,4142392.8,1357.93
373234.28,4142466.8,1359.26
373246.16,4142518.2,1359.52
373232.12,4142445.0,1358.88
373217.84,4142370.2,1357.56
373198.6,4142247.2,1297.99
373184.34,4142165.2,1280.47
373207.1,4142301.0,1331.47
373223.1,4142392.8,1357.73
373237.47,4142466.5,1359.08
373249.53,4142518.2,1359.35
373235.38,4142445.0,1358.7
373220.62,4142368.2,1357.36
373202.6,4142254.0,1302.93
373183.84,4142147.8,1280.07
373207.2,4142281.8,1320.03
373223.1,4142376.5,1357.23
373237.66,4142450.8,1358.7
373252.0,4142523.5,1359.28
373241.7,4142461.0,1358.75
373227.34,4142386.8,1357.3
373209.78,4142283.0,1321.53
373187.94,4142154.0,1280.36
373210.94,4142286.8,1323.91
373226.72,4142379.0,1357.12
373241.4,4142453.5,1358.58
373255.84,4142526.2,1359.07
373244.5,4142458.5,1358.44
373229.84,4142383.2,1357.08
373212.5,4142281.2,1321.42
373190.66,4142153.0,1280.3
373215.47,4142297.2,1331.73
373231.5,4142387.2,1357.15
373246.2,4142461.0,1358.35
373260.5,4142523.5,1358.72
373246.1,4142450.2,1358.22
373231.3,4142374.5,1356.77
373213.1,4142265.5,1313.5
373197.66,4142173.2,1280.06
373220.03,4142307.5,1339.6
373235.66,4142392.0,1357.09
373250.5,4142466.0,1358.26
373262.94,4142518.8,1358.32
373248.44,4142445.5,1357.94
373233.62,4142370.2,1356.46
373214.5,4142255.5,1308.75
373202.38,4142182.2,1280.89
373224.3,4142319.5,1355.56
373239.7,4142396.2,1357.17
373254.5,4142469.8,1358.09
373265.38,4142514.5,1358.11
373250.8,4142441.2,1357.72
373235.88,4142365.8,1356.27
373217.22,4142253.8,1308.79
373206.5,4142187.8,1280.68
373229.06,4142327.5,1355.35
373244.38,4142403.5,1356.94
373259.28,4142477.0,1357.9
373267.34,4142507.8,1357.9
373252.7,4142434.5,1357.45
373237.47,4142357.8,1355.95
373214.78,4142220.2,1292.01
373209.1,4142185.8,1280.99
373232.25,4142327.8,1355.23
373247.78,4142404.2,1356.79
373262.72,4142477.8,1357.68
373270.53,4142507.2,1357.57
373255.44,4142432.2,1357.25
373240.22,4142356.0,1355.65
373218.4,4142224.5,1294.59
373215.25,4142203.0,1285.09
373236.88,4142335.2,1355.13
373252.28,4142410.8,1356.53
373267.28,4142484.0,1357.44
373272.47,4142500.5,1357.35
373257.7,4142427.2,1356.9
373242.53,4142351.8,1355.44
373221.75,4142226.5,1296.44
373217.1,4142196.8,1283.37
373238.88,4142329.8,1355.07
373254.47,4142405.8,1356.32
373269.56,4142479.0,1357.2
373276.8,4142505.8,1357.17
373261.97,4142432.5,1356.85
373246.62,4142356.5,1355.22
373224.2,4142223.5,1295.28
373220.9,4142201.8,1285.72
373243.97,4142339.5,1354.85
373259.5,4142414.8,1356.24
373274.7,4142488.2,1356.98
373278.25,4142496.8,1356.87
373263.3,4142423.2,1356.24
373247.56,4142345.8,1354.86
373219.25,4142179.5,1281.28
373230.34,4142239.8,1304.16
373250.3,4142355.0,1354.82
373265.78,4142429.8,1356.56
373280.97,4142502.8,1356.81
373278.44,4142481.5,1356.61
373263.38,4142407.8,1355.67
373247.72,4142331.0,1354.52
373214.7,4142142.2,1279.94
373238.5,4142272.2,1324.88
373255.38,4142364.2,1354.87
373270.88,4142439.0,1356.52
373286.12,4142512.0,1356.49
373279.94,4142472.8,1356.39
373264.62,4142398.2,1355.31
373248.66,4142320.2,1354.15
373219.4,4142149.2,1279.88
373246.38,4142303.5,1346.72
373262.7,4142384.2,1354.95
373278.38,4142459.2,1356.21
373294.0,4142525.2,1356.21
373277.78,4142446.8,1356.06
373262.34,4142371.8,1354.68
373240.0,4142246.8,1309.12
373232.4,4142199.5,1286.05
373258.97,4142351.5,1354.27
373274.7,4142426.5,1355.63
373290.28,4142500.8,1356.21
373287.88,4142480.0,1355.81
373271.88,4142402.8,1354.94
373255.94,4142325.5,1353.83
373226.44,4142154.5,1280.06
373255.75,4142321.0,1353.71
373271.78,4142397.0,1354.55
373287.72,4142472.8,1355.73
373297.5,4142510.5,1355.48
373281.88,4142435.5,1355.09
373265.56,4142356.8,1353.77
373223.88,4142129.0,1280.12
373256.0,4142303.5,1343.4
373272.78,4142386.8,1354.42
373288.56,4142462.0,1356.36
373303.25,4142522.5,1355.2
373287.72,4142448.0,1354.89
373271.34,4142369.2,1354.06
373242.56,4142207.0,1288.84
373245.7,4142222.0,1295.1
373269.88,4142358.0,1353.51
373285.9,4142433.5,1354.65
373301.47,4142506.8,1355.1
373297.0,4142477.2,1355.0
373281.4,4142402.5,1353.89
373265.44,4142326.0,1352.93
373238.6,4142168.5,1279.72
373266.9,4142329.0,1353.02
373283.06,4142405.0,1353.98
373298.7,4142478.5,1354.9
373305.97,4142504.8,1354.79
373290.62,4142431.5,1354.22
373274.78,4142355.8,1353.25
373233.16,4142128.8,1279.83
373263.03,4142288.2,1331.6
373282.03,4142385.2,1353.62
373297.9,4142460.0,1354.65
373313.4,4142524.8,1354.44
373297.94,4142451.2,1354.47
373282.3,4142376.5,1353.42
373250.75,4142201.2,1286.28
373255.38,4142224.0,1294.58
373279.16,4142357.0,1352.92
373295.12,4142432.0,1353.97
373310.78,4142505.0,1354.34
373307.06,4142479.2,1354.25
373291.44,4142405.0,1353.55
373275.4,4142328.5,1352.3
373250.56,4142182.0,1281.66
373278.84,4142340.8,1352.19
373294.97,4142416.0,1353.47
373310.7,4142489.5,1354.03
373313.62,4142495.0,1354.01
373298.06,4142421.0,1353.18
373282.12,4142345.2,1352.05
373243.6,4142134.2,1279.73
373276.7,4142312.0,1342.13
373293.3,4142393.5,1352.88
373309.38,4142468.5,1353.9
373321.25,4142515.8,1353.53
373305.62,4142441.8,1353.55
373289.22,4142363.8,1352.58
373255.88,4142179.0,1280.76
373267.6,4142238.5,1298.65
373290.8,4142366.8,1352.56
373307.1,4142442.8,1353.45
373322.9,4142516.2,1353.34
373314.28,4142467.2,1353.38
373298.25,4142391.0,1352.41
373276.22,4142273.8,1317.34
373264.03,4142201.5,1284.83
373290.53,4142350.2,1351.67
373306.66,4142425.2,1352.19
373322.72,4142500.2,1353.26
373320.97,4142483.2,1353.1
373305.2,4142408.5,1352.74
373289.0,4142331.2,1350.86
373258.88,4142160.5,1280.09
373288.84,4142324.8,1346.14
373305.06,4142402.8,1352.73
373320.97,4142476.8,1353.02
373329.5,4142507.8,1352.83
373312.7,4142428.0,1351.58
373296.1,4142349.2,1350.92
373257.7,4142139.2,1279.78
373289.66,4142309.2,1335.08
373307.0,4142396.0,1351.58
373323.78,4142474.2,1352.48
373333.2,4142509.8,1352.54
373316.12,4142428.5,1350.89
373298.94,4142347.2,1350.73
373261.72,4142142.8,1279.8
373291.06,4142297.8,1327.78
373308.56,4142388.0,1350.82
373324.66,4142463.2,1352.48
373338.47,4142519.5,1352.36
373322.53,4142443.5,1350.94
373305.8,4142364.0,1350.1
373263.44,4142137.0,1279.9
373295.03,4142301.0,1327.92
373312.88,4142392.8,1351.0
373328.84,4142467.5,1351.89
373340.62,4142514.5,1351.97
373323.88,4142434.8,1350.37
373306.88,4142354.0,1349.71
373268.34,4142143.0,1279.75
373301.0,4142316.8,1335.22
373318.6,4142404.5,1350.82
373334.88,4142480.8,1351.55
373341.53,4142503.8,1351.6
373325.75,4142428.5,1350.21
373308.47,4142346.2,1349.27
373275.62,4142162.0,1280.05
373305.4,4142322.8,1336.41
373321.9,4142404.5,1349.4
373338.7,4142483.5,1351.22
373344.0,4142500.2,1351.3
373327.9,4142423.2,1349.56
373310.75,4142340.0,1344.83
373279.44,4142164.5,1279.91
373309.8,4142328.2,1336.97
373327.1,4142413.8,1349.24
373343.4,4142490.2,1350.99
373345.84,4142493.8,1350.93
373328.72,4142411.8,1348.48
373310.03,4142315.5,1329.52
373284.0,4142170.5,1279.42
373312.78,4142326.2,1334.59
373331.47,4142418.8,1348.34
373348.06,4142497.2,1350.98
373347.25,4142485.2,1350.61
373329.16,4142399.0,1349.47
373297.62,4142224.2,1286.18
373294.7,4142206.0,1281.51
373320.97,4142354.2,1347.0
373338.72,4142438.0,1348.81
373354.34,4142511.8,1350.92
373347.66,4142471.8,1349.89
373331.88,4142395.8,1347.28
373309.28,4142271.2,1303.7
373292.06,4142177.5,1279.29
373319.66,4142326.8,1330.43
373336.3,4142411.2,1347.29
373352.12,4142486.5,1350.12
373356.1,4142497.2,1350.37
373340.62,4142422.5,1347.82
373324.38,4142339.5,1333.25
373287.7,4142142.0,1279.58
373315.44,4142283.8,1308.76
373333.72,4142384.2,1346.83
373349.66,4142460.0,1349.47
373364.78,4142524.0,1350.68
373349.44,4142450.0,1349.08
373333.47,4142372.5,1346.04
373302.34,4142198.0,1280.0
373304.7,4142207.0,1281.15
373329.1,4142342.2,1332.9
373345.44,4142424.8,1347.47
373361.16,4142499.8,1350.07
373359.75,4142484.2,1349.28
373343.9,4142407.5,1346.47
373326.5,4142313.8,1320.58
373293.6,4142138.8,1279.51
373318.53,4142263.2,1297.25
373337.38,4142371.0,1345.59
373353.3,4142447.5,1348.97
373368.84,4142521.0,1350.2
373358.34,4142462.5,1349.1
373341.97,4142382.5,1345.53
373311.5,4142211.0,1281.43
373310.2,4142201.8,1280.2
373333.06,4142325.5,1320.38
373349.78,4142414.8,1346.48
373365.9,4142491.8,1348.97
373367.7,4142492.0,1349.02
373351.62,4142413.5,1345.87
373333.66,4142315.5,1316.51
373300.5,4142139.8,1279.44
373325.8,4142266.5,1296.66
373345.22,4142377.5,1344.85
373360.88,4142452.8,1348.44
373376.34,4142526.5,1349.81
373363.47,4142456.5,1348.39
373346.72,4142372.5,1339.92
373319.28,4142217.5,1282.25
373315.25,4142194.8,1280.2
373338.66,4142319.2,1314.55
373355.84,4142413.0,1345.8
373371.6,4142488.8,1348.74
373374.53,4142495.0,1348.71
373358.94,4142418.5,1345.73
373339.06,4142308.5,1310.52
373306.66,4142138.0,1279.41
373333.34,4142271.5,1296.67
373353.72,4142387.5,1344.94
373369.44,4142463.5,1348.2
373382.78,4142519.8,1349.09
373367.56,4142445.8,1347.88
373348.22,4142341.0,1319.76
373320.03,4142188.5,1279.22
373326.72,4142218.8,1282.28
373347.16,4142328.2,1313.03
373364.47,4142423.8,1345.95
373379.9,4142498.2,1348.53
373378.88,4142485.5,1348.36
373363.7,4142410.8,1345.42
373340.4,4142278.8,1297.64
373315.88,4142150.2,1279.38
373339.94,4142271.2,1294.92
373360.25,4142388.0,1344.75
373375.97,4142464.2,1347.84
373388.84,4142518.8,1348.8
373373.66,4142444.5,1347.58
373355.44,4142344.5,1319.36
373326.94,4142190.2,1279.26
373330.78,4142206.2,1280.68
373352.12,4142318.8,1306.68
373369.97,4142420.0,1345.95
373385.88,4142496.8,1348.14
373385.53,4142487.0,1348.02
373370.0,4142410.2,1345.52
373344.97,4142267.0,1292.1
373323.12,4142153.2,1279.3
373346.66,4142271.8,1293.39
373367.53,4142392.8,1345.5
373383.03,4142467.8,1347.44
373394.28,4142514.8,1348.42
373378.62,4142437.2,1346.0
373359.06,4142325.8,1306.33
373328.97,4142168.0,1279.56
373341.66,4142228.5,1283.15
373361.6,4142335.5,1310.84
373379.28,4142434.5,1345.92
373394.56,4142508.8,1348.2
373389.1,4142473.8,1347.38
373373.62,4142398.2,1347.04
373350.03,4142259.0,1288.53
373330.47,4142157.8,1279.56
373354.4,4142277.8,1291.79
373373.03,4142390.0,1346.98
373388.84,4142466.0,1346.74
373400.53,4142515.0,1348.17
373385.3,4142440.0,1347.08
373365.2,4142323.8,1303.74
373333.94,4142161.0,1279.64
373349.88,4142237.8,1284.1
373371.8,4142362.0,1329.81
373388.34,4142448.8,1347.07
373403.8,4142524.0,1348.44
373391.75,4142457.0,1347.36
373375.3,4142372.0,1337.15
373347.25,4142211.5,1281.04
373349.22,4142218.5,1281.54
373370.16,4142330.0,1306.92
373387.9,4142432.5,1348.03
373403.53,4142507.8,1348.0
373397.28,4142469.5,1347.51
373379.8,4142383.2,1346.78
373355.06,4142235.8,1283.35
373349.22,4142203.2,1280.69
373370.97,4142315.8,1298.41
373390.47,4142430.5,1348.62
373406.66,4142508.8,1348.1
373400.94,4142473.0,1347.6
373383.78,4142388.8,1348.9
373359.44,4142242.5,1283.69
373349.12,4142187.5,1279.64
373373.94,4142316.5,1300.81
373391.75,4142423.0,1350.46
373408.44,4142503.0,1348.34
373405.16,4142479.5,1347.97
373387.28,4142392.2,1350.8
373361.9,4142239.8,1283.08
373349.53,4142174.8,1279.8
373372.25,4142288.2,1287.26
373391.2,4142406.2,1351.55
373408.84,4142490.5,1348.32
373410.5,4142491.2,1348.33
373390.38,4142393.2,1351.62
373364.78,4142239.0,1282.79
373356.28,4142192.8,1279.57
373381.1,4142324.8,1307.39
373397.12,4142421.5,1353.95
373415.88,4142510.8,1348.8
373406.2,4142457.2,1352.39
373387.84,4142356.2,1327.13
373360.06,4142199.5,1279.65
373362.25,4142208.2,1281.46
373384.7,4142328.8,1308.98
373400.38,4142423.2,1353.97
373417.66,4142505.5,1349.41
373412.4,4142472.8,1350.51
373393.12,4142372.5,1339.04
373370.97,4142240.2,1282.5
373362.9,4142196.5,1279.61
373386.5,4142322.0,1305.48
373402.12,4142418.5,1356.04
373419.38,4142500.5,1350.95
373413.75,4142465.8,1352.58
373396.22,4142373.5,1339.58
373370.03,4142220.5,1281.44
373371.2,4142223.5,1281.62
373392.97,4142344.8,1319.11
373408.94,4142437.2,1355.34
373427.25,4142524.5,1350.35
373411.34,4142440.5,1355.51
373392.4,4142327.5,1308.62
373359.53,4142152.8,1279.2
373380.4,4142254.5,1282.9
373399.3,4142369.0,1337.73
373415.94,4142457.0,1354.62
373428.72,4142511.5,1353.19
373409.3,4142419.0,1363.04
373388.5,4142284.5,1285.88
373361.25,4142144.2,1278.95
373386.7,4142270.5,1282.4
373405.44,4142390.0,1351.48
373421.4,4142470.2,1356.54
373427.3,4142491.0,1355.47
373406.7,4142385.8,1349.6
373381.53,4142233.2,1281.77
373377.28,4142209.0,1280.78
373399.38,4142329.5,1310.29
373414.78,4142424.5,1359.12
373432.66,4142510.8,1355.76
373420.62,4142444.0,1357.5
373400.44,4142322.8,1306.71
373365.4,4142135.5,1278.59
373388.72,4142251.8,1282.6
373407.84,4142368.2,1339.03
373426.28,4142466.5,1358.58
373434.78,4142501.2,1359.66
373415.6,4142406.5,1362.36
373395.88,4142277.5,1286.19
373373.88,4142163.0,1279.55
373397.97,4142285.8,1289.81
373415.34,4142400.8,1363.76
373432.25,4142482.8,1361.22
373434.06,4142484.5,1361.99
373414.97,4142384.2,1350.82
373391.12,4142237.2,1281.58
373384.22,4142199.2,1279.71
